id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date_of_data_download,days_since_last_review
25685344,43' Motor Yacht in Boston Harbor,316958,Charlestown,42.37191,-71.04987,Entire home/apt,300,2,12,2019-08-25,0.69,1,228,2020-01-31,159 days 00:00:00.000000000
25741105,2 bedroom with private bath in Southie!,99396351,South Boston,42.33338,-71.05473,Private room,150,1,14,2019-09-07,0.89,2,0,2020-01-31,146 days 00:00:00.000000000
25748121,"Bedroom-Queen bed, Walk to T, Free WiFi&Parking",43544288,Dorchester,42.28373,-71.07154,Private room,49,28,24,2019-11-05,1.33,6,365,2020-01-31,87 days 00:00:00.000000000
25770647,"Naturally Lit, Modern Loft in Heart of Downtown!",1911807,Downtown,42.35625,-71.06199000000001,Entire home/apt,225,2,87,2019-12-02,4.82,2,227,2020-01-31,60 days 00:00:00.000000000
25775084,Comfortable & Convenient in Boston w Free Parking!,62852803,West Roxbury,42.282340000000005,-71.168,Private room,75,91,26,2019-08-11,1.43,1,365,2020-01-31,173 days 00:00:00.000000000
25785557,Jamaica Plain Area Boston/ Stony Brook Room 3 of 5,12521814,Jamaica Plain,42.31538,-71.10318000000001,Private room,68,91,11,2019-11-02,0.67,10,364,2020-01-31,90 days 00:00:00.000000000
25804129,Walk to Fanueil Hall: 4 Bed / 2.5 Bath plus Patio!,8118901,Charlestown,42.375609999999995,-71.06109000000001,Entire home/apt,700,4,13,2019-11-11,0.75,1,166,2020-01-31,81 days 00:00:00.000000000
25910396,The Relaxing Room,187707739,Allston,42.353790000000004,-71.13755,Private room,77,91,10,2018-09-16,0.57,6,179,2020-01-31,502 days 00:00:00.000000000
25913742,The Elegant Way,187707739,Allston,42.35342,-71.13648,Private room,82,91,21,2019-02-25,1.18,6,179,2020-01-31,340 days 00:00:00.000000000
25913993,Spacious & Luxury Room,187707739,Allston,42.35178,-71.13588,Private room,112,91,8,2018-11-30,0.46,6,179,2020-01-31,427 days 00:00:00.000000000
25914231,Life Is Beautiful,187707739,Allston,42.354009999999995,-71.13649000000001,Private room,65,91,14,2018-11-23,0.78,6,180,2020-01-31,434 days 00:00:00.000000000
25914450,Lovely Day,187707739,Allston,42.35376,-71.13733,Private room,65,91,19,2018-12-01,1.06,6,179,2020-01-31,426 days 00:00:00.000000000
25914637,Romantic Mind,187707739,Allston,42.35221,-71.13741999999999,Private room,69,91,21,2018-11-12,1.17,6,179,2020-01-31,445 days 00:00:00.000000000
25916566,Entire apt in Boston neighborhood of Brighton,167944204,Brighton,42.35037,-71.16497,Entire home/apt,150,91,110,2019-11-24,6.2,2,18,2020-01-31,68 days 00:00:00.000000000
25933888,BOSTON LOFT/Large  2BED By Logan Airport&Train,9073339,East Boston,42.37999,-71.0357,Entire home/apt,300,1,56,2019-11-25,3.31,3,330,2020-01-31,67 days 00:00:00.000000000
25936605,BEAUTIFUL STUDIO RIGHT NEXT TO THE STATE HOUSE!,5259356,Downtown,42.35926,-71.06206,Entire home/apt,99,91,30,2019-06-29,1.75,1,161,2020-01-31,216 days 00:00:00.000000000
25947332,Affluent 3 Bedroom 3 Bath Condo Downtown Boston,152237835,South Boston,42.34347,-71.05901999999999,Entire home/apt,325,91,60,2019-11-19,3.5,1,196,2020-01-31,73 days 00:00:00.000000000
25971732,One Bedroom in Boston's Back Bay Neighborhood #110,18202088,Back Bay,42.3454,-71.07992,Entire home/apt,296,91,0,,,18,0,2020-01-31,
25975436,Stay in a GoLocal American-Made Suite in Back Bay!,18202088,Back Bay,42.34643,-71.0794,Entire home/apt,287,91,1,2018-10-04,0.07,18,0,2020-01-31,484 days 00:00:00.000000000
